Date,Session day,Session hour,Browser,Browser version,Device type,Operating system,City,Country,IP address,Postal code,Region,First page in session,Last page in session,Next page viewed,Page path,Page URL,Previous page viewed,Traffic category,Traffic source,Traffic source URL,UTM campaign content,UTM campaign ID,UTM campaign keywords,UTM campaign medium,UTM campaign name,UTM campaign source,UTM Wix campaign,UTM Wix source,Site member,Visitor type,Page views,Site sessions,Unique visitors,Bounce rate,Avg. session duration,Avg. sessions by day,Avg. views by day,Avg. visitors by day,Avg. pages per session,Avg. time on page,Exit rate
6/29/2026,Monday,4,Chrome,149.0.0.0,Desktop,Windows,Reykjavik,Iceland,85.220.9.109,101,RKV,First in session,Yes,Unknown,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,DuckDuckGo,https://duckduckgo.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/29/2026,Monday,19,Chrome,149.0.0.0,Desktop,Windows,Colorado Springs,United States,46.110.111.220,80920,CO,First in session,Yes,Unknown,/,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/29/2026,Monday,10,Edge,149.0.0.0,Desktop,Windows,Los Angeles,United States,163.116.248.98,90060,CA,First in session,Yes,Unknown,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/29/2026,Monday,3,Chrome,149.0.0.0,Mobile,Android,Oviedo,Spain,79.116.139.165,33011,O,Not first in session,Yes,Unknown,/about,https://synozur.com/about,/,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,34s,1,1,1,1,,100%
6/29/2026,Monday,0,Edge,149.0.0.0,Desktop,Windows,Riyadh,Saudi Arabia,37.224.41.115,Unknown,01,First in session,Yes,Unknown,/post/driving-productivity-copilot-from-driver-s-seat-to-board-seat,https://synozur.com/post/driving-productivity-copilot-from-driver-s-seat-to-board-seat,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/29/2026,Monday,3,Chrome,149.0.0.0,Mobile,Android,Oviedo,Spain,79.116.139.165,33011,O,First in session,No,/about,/,https://synozur.com/,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,34s,1,1,1,1,34s,0%
6/29/2026,Monday,5,Chrome,149.0.0.0,Mobile,Android,Oviedo,Spain,79.116.139.165,33011,O,Not first in session,Yes,Unknown,/careers,https://synozur.com/careers,/event-list,Direct,Direct,https://synozur.com/about,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"1m, 20s",1,1,1,1,,100%
6/29/2026,Monday,6,Chrome,149.0.0.0,Desktop,Windows,Lodz,Poland,31.182.1.210,91-214,10,First in session,Yes,Unknown,/post/m-files-and-microsoft-a-new-era-of-document-management,https://synozur.com/post/m-files-and-microsoft-a-new-era-of-document-management,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/29/2026,Monday,5,Chrome,149.0.0.0,Mobile,Android,Oviedo,Spain,79.116.139.165,33011,O,Not first in session,No,/careers,/event-list,https://synozur.com/event-list,/about,Direct,Direct,https://synozur.com/about,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"1m, 20s",1,1,1,1,13s,0%
6/29/2026,Monday,0,Edge,149.0.0.0,Desktop,Windows,Zurich,Switzerland,208.127.126.128,8098,ZH,Not first in session,No,/post/stop-buying-ai-start-building-value,/insights,https://synozur.com/insights,/post/11-copilot-tips-to-supercharge-your-productivity,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"5m, 56s",1,1,1,1,13s,0%
6/29/2026,Monday,4,Edge,149.0.0.0,Desktop,Windows,Basingstoke,United Kingdom,151.227.29.207,RG21,HAM,First in session,No,/team,/,https://synozur.com/,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,7s,1,1,1,1,7s,0%
6/29/2026,Monday,17,Chrome,149.0.0.0,Mobile,Android,Jersey City,United States,69.141.124.32,07306,NJ,Not first in session,No,/services-overview/default,/,https://synozur.com/,/services-overview/default,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"11m, 12s",1,1,1,1,"10m, 40s",0%
6/29/2026,Monday,17,Chrome,149.0.0.0,Mobile,Android,Jersey City,United States,69.141.124.32,07306,NJ,Not first in session,No,/,/services-overview/default,https://synozur.com/services-overview/default,/,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"11m, 12s",1,1,1,1,10s,0%
6/29/2026,Monday,7,Chrome,149.0.0.0,Desktop,Windows,Chicago,United States,136.226.108.178,60602,IL,First in session,Yes,Unknown,/post/m-files-and-microsoft-a-new-era-of-document-management,https://synozur.com/post/m-files-and-microsoft-a-new-era-of-document-management,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/29/2026,Monday,0,Edge,149.0.0.0,Desktop,Windows,Zurich,Switzerland,208.127.126.128,8098,ZH,Not first in session,Yes,Unknown,/post/stop-buying-ai-start-building-value,https://synozur.com/post/stop-buying-ai-start-building-value,/insights,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"5m, 56s",1,1,1,1,,100%
6/29/2026,Monday,0,Edge,149.0.0.0,Desktop,Windows,Zurich,Switzerland,208.127.126.128,8098,ZH,First in session,No,/insights,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"5m, 56s",1,1,1,1,"5m, 43s",0%
6/29/2026,Monday,18,Chrome,149.0.0.0,Mobile,Android,Jersey City,United States,69.141.124.32,07306,NJ,Not first in session,Yes,Unknown,/services-overview/default,https://synozur.com/services-overview/default,/,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"11m, 12s",1,1,1,1,,100%
6/28/2026,Sunday,16,Firefox,152.0,Desktop,Windows,Harbor City,United States,67.52.106.130,90710,CA,First in session,Yes,Unknown,/post/larry-namer-the-kid-from-coney-island-who-invented-modern-tv,https://synozur.com/post/larry-namer-the-kid-from-coney-island-who-invented-modern-tv,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/28/2026,Sunday,12,Edge,149.0.4022.80,Mobile,iOS,Coupeville,United States,24.56.247.171,98239,WA,First in session,Yes,Unknown,/post/stop-buying-ai-start-building-value,https://synozur.com/post/stop-buying-ai-start-building-value,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,100%,,1,1,1,1,,100%
6/28/2026,Sunday,18,Chrome,142.0.0.0,Desktop,Windows,Unknown,China,111.20.70.218,Unknown,Unknown,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/27/2026,Saturday,8,LinkedIn App,Unknown,Mobile,iOS,Bothell,United States,50.47.239.237,98021,WA,First in session,Yes,Unknown,/post/from-the-closet-to-the-c-suite-the-case-for-radical-honesty,https://synozur.com/post/from-the-closet-to-the-c-suite-the-case-for-radical-honesty?utm_source=linkedin&utm_medium=social&utm_campaign=polaris-055,Unknown,Organic social,Linkedin,https://linkedin.com/,_,_,_,social,polaris-055,linkedin,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/27/2026,Saturday,8,Chrome,149.0.0.0,Mobile,Android,Abu Dhabi,United Arab Emirates,5.195.170.102,Unknown,AZ,Not first in session,No,/items/upgrading-your-company-operating-system-2026,/items,https://synozur.com/items,/,Referral,com.linkedin.android,android-app://com.linkedin.android/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,44s,1,1,1,1,11s,0%
6/27/2026,Saturday,13,Edge,149.0.4022.80,Mobile,iOS,Bothell,United States,50.47.239.237,98021,WA,First in session,Yes,Unknown,/post/stop-buying-ai-start-building-value,https://synozur.com/post/stop-buying-ai-start-building-value,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,Returning,2,1,1,0%,"2m, 31s",1,2,1,1,,100%
6/27/2026,Saturday,21,Firefox,152.0,Desktop,Windows,Anna,United States,38.190.116.12,75409,TX,First in session,Yes,Unknown,/polaris,https://synozur.com/polaris,Unknown,Referral,podmatch.com,https://podmatch.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/27/2026,Saturday,8,Chrome,149.0.0.0,Mobile,Android,Abu Dhabi,United Arab Emirates,5.195.170.102,Unknown,AZ,First in session,No,/items,/,https://synozur.com/,Unknown,Referral,com.linkedin.android,android-app://com.linkedin.android/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,44s,1,1,1,1,33s,0%
6/27/2026,Saturday,14,Edge,149.0.4022.80,Mobile,iOS,Unknown,United States,107.77.205.36,Unknown,WA,First in session,Yes,Unknown,/post/stop-buying-ai-start-building-value,https://synozur.com/post/stop-buying-ai-start-building-value,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,100%,,1,1,1,1,,100%
6/27/2026,Saturday,17,Firefox,152.0,Desktop,Windows,Atlanta,United States,99.63.197.186,30319,GA,First in session,Yes,Unknown,/post/legal-podcast-marketing-meador,https://synozur.com/post/legal-podcast-marketing-meador,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/27/2026,Saturday,11,Edge,149.0.4022.80,Mobile,iOS,Unknown,United States,107.77.205.36,Unknown,WA,First in session,Yes,Unknown,/post/stop-buying-ai-start-building-value,https://synozur.com/post/stop-buying-ai-start-building-value,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,100%,,1,1,1,1,,100%
6/27/2026,Saturday,19,Chrome,142.0.0.0,Desktop,Windows,Unknown,China,223.247.68.196,Unknown,Unknown,First in session,Yes,Unknown,/post/ignite-day-one-work-iq-agent-365-and-the-next-wave-of-copilot,https://synozur.com/post/ignite-day-one-work-iq-agent-365-and-the-next-wave-of-copilot,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/27/2026,Saturday,8,Chrome,149.0.0.0,Mobile,Android,Abu Dhabi,United Arab Emirates,5.195.170.102,Unknown,AZ,Not first in session,Yes,Unknown,/items/upgrading-your-company-operating-system-2026,https://synozur.com/items/upgrading-your-company-operating-system-2026,/items,Referral,com.linkedin.android,android-app://com.linkedin.android/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,44s,1,1,1,1,,100%
6/26/2026,Friday,17,Chrome,117.0.5938.132,Desktop,Windows,Unknown,United States,205.169.39.38,Unknown,Unknown,First in session,Yes,Unknown,/polaris,https://synozur.com/polaris,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/26/2026,Friday,8,Chrome,79.0.3945.79,Desktop,Windows,Unknown,United States,205.169.39.235,Unknown,Unknown,First in session,Yes,Unknown,/solutions/company-os,https://synozur.com/solutions/company-os,Unknown,Referral,aka.synozur.com,https://aka.synozur.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/26/2026,Friday,16,Chrome,117.0.5938.132,Desktop,Windows,Unknown,United States,205.169.39.6,Unknown,Unknown,First in session,Yes,Unknown,/solutions/company-os,https://synozur.com/solutions/company-os,Unknown,Referral,aka.synozur.com,https://aka.synozur.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/26/2026,Friday,8,Chrome,79.0.3945.79,Desktop,Windows,Unknown,United States,205.169.39.123,Unknown,Unknown,First in session,Yes,Unknown,/start,https://synozur.com/start,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/26/2026,Friday,0,Edge,149.0.0.0,Desktop,Windows,Frankfurt am Main,Germany,92.208.105.139,60323,HE,First in session,Yes,Unknown,/post/from-tacit-knowledge-to-talking-agents-navigating-copilot-s-next-evolution,https://synozur.com/post/from-tacit-knowledge-to-talking-agents-navigating-copilot-s-next-evolution,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/26/2026,Friday,4,Edge,149.0.0.0,Desktop,Windows,Indore,India,49.43.3.214,452001,MP,Not first in session,No,/contactus,/applications/constellation,https://synozur.com/applications/constellation,/privacy,Referral,darsycertification-wu2.azurewebsites.net,https://darsycertification-wu2.azurewebsites.net/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,5s,1,1,1,1,4s,0%
6/26/2026,Friday,16,Chrome,117.0.5938.132,Desktop,Windows,Unknown,United States,205.169.39.4,Unknown,Unknown,First in session,Yes,Unknown,/case-studies/transforming-management-frameworks-at-microsoft,https://synozur.com/case-studies/transforming-management-frameworks-at-microsoft,Unknown,Referral,aka.synozur.com,https://aka.synozur.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/26/2026,Friday,9,Chrome,148.0.7778.96,Desktop,Linux,Phoenix,United States,20.172.9.126,85036,AZ,First in session,Yes,Unknown,/privacy,https://synozur.com/privacy,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/26/2026,Friday,13,Edge,149.0.0.0,Desktop,Windows,Seattle,United States,172.56.109.254,98168,WA,First in session,Yes,Unknown,/,https://synozur.com/,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/26/2026,Friday,17,Chrome,117.0.5938.132,Desktop,Windows,Unknown,United States,205.169.39.14,Unknown,Unknown,First in session,Yes,Unknown,/solutions/ai-strategy-and-design,https://synozur.com/solutions/ai-strategy-and-design,Unknown,Referral,aka.synozur.com,https://aka.synozur.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/26/2026,Friday,17,Chrome,117.0.5938.132,Desktop,Windows,Unknown,United States,205.169.39.50,Unknown,Unknown,First in session,Yes,Unknown,/polaris,https://synozur.com/polaris,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/26/2026,Friday,9,Chrome,59.0.3071.125,Mobile,Android,Unknown,United States,205.169.39.57,Unknown,Unknown,First in session,Yes,Unknown,/start,https://synozur.com/start,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/26/2026,Friday,17,Chrome,148.0.0.0,Desktop,Chrome OS,Morgan Hill,United States,24.176.232.52,95037,CA,First in session,Yes,Unknown,/polaris,https://synozur.com/polaris,Unknown,Referral,podmatch.com,https://podmatch.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/26/2026,Friday,9,Safari,10.0,Mobile,iOS,Unknown,United States,205.169.39.57,Unknown,Unknown,First in session,Yes,Unknown,/start,https://synozur.com/start,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/26/2026,Friday,10,Chrome,149.0.0.0,Desktop,Mac OS,Vienna,United States,173.79.139.224,22180,VA,First in session,No,/services-overview/default,/,https://synozur.com/,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,8s,1,1,1,1,8s,0%
6/26/2026,Friday,9,Chrome,117.0.5938.132,Desktop,Windows,Unknown,United States,205.169.39.57,Unknown,Unknown,First in session,Yes,Unknown,/start,https://synozur.com/start,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/26/2026,Friday,10,Chrome,149.0.0.0,Desktop,Mac OS,Vienna,United States,173.79.139.224,22180,VA,Not first in session,Yes,Unknown,/services-overview/default,https://synozur.com/services-overview/default,/,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,8s,1,1,1,1,,100%
6/26/2026,Friday,9,Chrome,148.0.7778.96,Desktop,Linux,Phoenix,United States,20.172.9.121,85036,AZ,First in session,Yes,Unknown,/applications/constellation,https://synozur.com/applications/constellation,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,2,2,2,100%,,2,2,2,1,,100%
6/26/2026,Friday,8,Edge,149.0.0.0,Desktop,Windows,Bratislava,Slovakia,78.99.197.89,821 09,BL,First in session,Yes,Unknown,/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,https://synozur.com/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/26/2026,Friday,7,Edge,149.0.0.0,Desktop,Windows,New York,United States,165.225.38.29,10118,NY,First in session,Yes,Unknown,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/26/2026,Friday,4,Edge,149.0.0.0,Desktop,Windows,Indore,India,49.43.3.214,452001,MP,Not first in session,Yes,Unknown,/contactus,https://synozur.com/contactus,/applications/constellation,Referral,darsycertification-wu2.azurewebsites.net,https://darsycertification-wu2.azurewebsites.net/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,5s,1,1,1,1,,100%
6/26/2026,Friday,4,Edge,149.0.0.0,Desktop,Windows,Indore,India,49.43.3.214,452001,MP,First in session,No,/applications/constellation,/privacy,https://synozur.com/privacy,Unknown,Referral,darsycertification-wu2.azurewebsites.net,https://darsycertification-wu2.azurewebsites.net/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,5s,1,1,1,1,1s,0%
6/26/2026,Friday,10,Edge,149.0.0.0,Desktop,Windows,Minneapolis,United States,4.19.75.148,55402,MN,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/26/2026,Friday,4,Chrome,149.0.0.0,Desktop,Windows,Santa Rita do Sapucaí,Brazil,131.221.241.231,37540,MG,First in session,Yes,Unknown,/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,https://synozur.com/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/26/2026,Friday,9,Chrome,117.0.5938.132,Desktop,Windows,Unknown,United States,205.169.39.43,Unknown,Unknown,First in session,Yes,Unknown,/start,https://synozur.com/start,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/26/2026,Friday,17,Chrome,59.0.3071.125,Mobile,Android,Unknown,United States,205.169.39.27,Unknown,Unknown,First in session,Yes,Unknown,/polaris,https://synozur.com/polaris,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/26/2026,Friday,17,Safari,10.0,Mobile,iOS,Unknown,United States,205.169.39.16,Unknown,Unknown,First in session,Yes,Unknown,/polaris,https://synozur.com/polaris,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/26/2026,Friday,16,Chrome,117.0.5938.132,Desktop,Windows,Unknown,United States,205.169.39.45,Unknown,Unknown,First in session,Yes,Unknown,/join,https://synozur.com/join,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/26/2026,Friday,11,Safari,26.5,Mobile,iOS,Stuttgart,Germany,47.64.115.6,70186,BW,First in session,Yes,Unknown,/,https://synozur.com/?utm_source=chatgpt.com,Unknown,Direct,Direct,Unknown,_,_,_,_,_,chatgpt.com,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/25/2026,Thursday,16,Chrome,148.0.7778.96,Desktop,Linux,Washington,United States,52.190.15.212,22747,VA,First in session,Yes,Unknown,/applications/constellation,https://synozur.com/applications/constellation,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/25/2026,Thursday,13,Safari,26.5,Mobile,iOS,New York,United States,146.75.236.1,10004,NY,First in session,No,/polaris,/,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,20s,1,1,1,1,20s,0%
6/25/2026,Thursday,16,Chrome,148.0.7778.96,Desktop,Linux,Phoenix,United States,20.172.9.123,85036,AZ,First in session,Yes,Unknown,/applications/constellation,https://synozur.com/applications/constellation,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/25/2026,Thursday,16,Chrome,148.0.7778.96,Desktop,Linux,Phoenix,United States,20.172.9.121,85036,AZ,First in session,Yes,Unknown,/contactus,https://synozur.com/contactus,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/25/2026,Thursday,13,Safari,26.5,Mobile,iOS,New York,United States,146.75.236.1,10004,NY,Not first in session,Yes,Unknown,/polaris,https://synozur.com/polaris,/,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,20s,1,1,1,1,,100%
6/25/2026,Thursday,16,Chrome,148.0.7778.96,Desktop,Linux,Washington,United States,52.190.15.213,22747,VA,First in session,Yes,Unknown,/contactus,https://synozur.com/contactus,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
6/25/2026,Thursday,16,Chrome,148.0.7778.96,Desktop,Linux,Washington,United States,52.190.15.208,22747,VA,First in session,Yes,Unknown,/privacy,https://synozur.com/privacy,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
